fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,mes,dia_semana,es_fin_semana,es_festivo,precio_min_competencia,gap_precio,gap_porcentaje,margen_unitario,margen_total,promo_rival,ratio_competencia,ventas_lag1,ventas_lag7,dia,anio,es_black_friday,es_cyber_monday,es_quincena,es_cobro,estacion,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,media_movil_7,descuento_porcentaje,prec_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2021-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,118.11,1181.1,11,3,False,False,84.79,33.31999999999999,39.29708692062742,3.1099999999999994,31.099999999999994,True,1.392970869206274,10.0,12.0,11,2021,False,False,False,False,Otono,10.0,11.0,9.0,10.0,10.0,10.0,12.0,10.0,2.704347826086956,96.62666666666667,1.2223333793293776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,112.34,1235.74,11,4,False,False,84.4,27.939999999999998,33.104265402843595,-2.6599999999999966,-29.259999999999962,True,1.331042654028436,10.0,10.0,12,2021,False,False,False,False,Otono,10.0,10.0,11.0,9.0,10.0,10.0,10.0,10.142857142857142,-2.313043478260867,95.24000000000001,1.1795464090718184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,114.11,1939.87,11,5,True,False,83.03,31.08,37.43225340238468,-0.8900000000000006,-15.13000000000001,True,1.3743225340238467,11.0,10.0,13,2021,False,False,False,False,Otono,11.0,10.0,10.0,11.0,9.0,10.0,10.0,11.142857142857142,-0.7739130434782614,97.05000000000001,1.175785677485832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.81,1051.29,11,6,True,False,84.78,32.03,37.78013682472282,1.8100000000000023,16.29000000000002,True,1.377801368247228,17.0,10.0,14,2021,False,False,True,False,Otono,17.0,11.0,10.0,10.0,11.0,9.0,10.0,11.0,1.5739130434782627,96.96666666666665,1.2046407700240633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,115.08,1380.96,11,0,False,False,82.35,32.730000000000004,39.74499089253188,0.0799999999999983,0.9599999999999795,True,1.3974499089253187,9.0,9.0,15,2021,False,False,True,False,Otono,9.0,17.0,11.0,10.0,10.0,11.0,9.0,11.428571428571429,0.06956521739130286,95.46333333333332,1.2054890184713154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,113.96,1253.56,11,1,False,False,81.44,32.519999999999996,39.9312377210216,-1.0400000000000063,-11.440000000000069,True,1.399312377210216,12.0,11.0,16,2021,False,False,True,False,Otono,12.0,9.0,17.0,11.0,10.0,10.0,11.0,11.428571428571429,-0.904347826086962,95.14333333333333,1.1977717829240093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.51,1135.1,11,2,False,False,81.44,32.07000000000001,39.378683693516706,-1.4899999999999949,-14.899999999999949,True,1.3937868369351671,11.0,10.0,17,2021,False,False,False,False,Otono,11.0,12.0,9.0,17.0,11.0,10.0,10.0,11.428571428571429,-1.295652173913039,96.04333333333334,1.1818623537986326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,113.01,1017.09,11,3,False,False,82.41,30.60000000000001,37.13141609028032,-1.9899999999999949,-17.909999999999954,True,1.3713141609028032,10.0,10.0,18,2021,False,False,False,False,Otono,10.0,11.0,12.0,9.0,17.0,11.0,10.0,11.285714285714286,-1.7304347826086912,97.34333333333332,1.1609423689346987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-19,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,111.67,1563.38,11,4,False,False,84.23,27.439999999999998,32.57746646088091,-3.3299999999999983,-46.619999999999976,True,1.325774664608809,9.0,11.0,19,2021,False,False,False,False,Otono,9.0,10.0,11.0,12.0,9.0,17.0,11.0,11.714285714285714,-2.895652173913042,97.22333333333334,1.1485925875132854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-20,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,115.2,1497.6,11,5,True,False,83.66,31.540000000000006,37.70021515658619,0.20000000000000284,2.600000000000037,True,1.377002151565862,14.0,17.0,20,2021,False,False,False,False,Otono,14.0,9.0,10.0,11.0,12.0,9.0,17.0,11.142857142857142,0.17391304347826333,95.38333333333333,1.2077581687925913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,115.93,1159.3,11,6,True,False,83.35,32.58000000000001,39.08818236352731,0.9300000000000068,9.300000000000068,True,1.3908818236352731,13.0,9.0,21,2021,False,False,False,False,Otono,13.0,14.0,9.0,10.0,11.0,12.0,9.0,11.285714285714286,0.8086956521739189,95.92666666666666,1.2085273472791718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-22,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,114.98,1264.78,11,0,False,False,81.39,33.59,41.2704263423025,-0.01999999999999602,-0.21999999999995623,True,1.412704263423025,10.0,12.0,22,2021,False,False,False,False,Otono,10.0,13.0,14.0,9.0,10.0,11.0,12.0,11.142857142857142,-0.017391304347822628,94.78666666666668,1.2130398086932057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-23,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,112.09,1345.08,11,1,False,False,78.67,33.42,42.481250794457864,-2.9099999999999966,-34.91999999999996,True,1.4248125079445786,11.0,11.0,23,2021,False,False,False,False,Otono,11.0,10.0,13.0,14.0,9.0,10.0,11.0,11.285714285714286,-2.5304347826086926,89.32,1.2549261083743843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-24,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,111.91,1566.74,11,2,False,False,76.69,35.22,45.925153214239145,-3.0900000000000034,-43.26000000000005,True,1.4592515321423913,12.0,10.0,24,2021,False,False,False,False,Otono,12.0,11.0,10.0,13.0,14.0,9.0,10.0,11.857142857142858,-2.6869565217391336,87.97333333333334,1.272090027280994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,112.33,1572.62,11,3,False,False,78.72,33.61,42.69563008130081,-2.6700000000000017,-37.380000000000024,True,1.4269563008130082,14.0,9.0,25,2021,False,False,False,False,Otono,14.0,12.0,11.0,10.0,13.0,14.0,9.0,12.571428571428571,-2.3217391304347843,90.26333333333332,1.2444698844122752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,44,97.75,4301.0,11,4,False,False,79.9,17.849999999999994,22.340425531914885,-17.25,-759.0,True,1.2234042553191489,14.0,14.0,26,2021,True,False,False,False,Otono,14.0,14.0,12.0,11.0,10.0,13.0,14.0,16.857142857142858,-15.0,92.94583333333334,1.051687811001031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,49,101.2,4958.8,11,5,True,False,85.33749999999999,15.862500000000011,18.587959572286525,-13.799999999999997,-676.1999999999998,True,1.1858795957228652,44.0,13.0,27,2021,False,False,False,False,Otono,44.0,14.0,14.0,12.0,11.0,10.0,13.0,22.0,-11.999999999999998,97.29583333333333,1.0401267611665455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,36,101.2,3643.2,11,6,True,False,83.65,17.549999999999997,20.980274955170348,-13.799999999999997,-496.7999999999999,True,1.2098027495517034,49.0,10.0,28,2021,False,False,False,False,Otono,49.0,44.0,14.0,14.0,12.0,11.0,10.0,25.714285714285715,-11.999999999999998,97.66666666666667,1.0361774744027303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,36,97.75,3519.0,11,0,False,False,79.9625,17.787499999999994,22.244802251055173,-17.25,-621.0,True,1.2224480225105516,36.0,11.0,29,2021,False,True,False,False,Otono,36.0,49.0,44.0,14.0,14.0,12.0,11.0,29.285714285714285,-15.0,93.05,1.0505104782375068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,35,105.8,3703.0,11,1,False,False,92.4125,13.387500000000003,14.486676585959696,-9.200000000000003,-322.0000000000001,True,1.144866765859597,36.0,12.0,30,2021,False,False,False,True,Otono,36.0,36.0,49.0,44.0,14.0,14.0,12.0,32.57142857142857,-8.000000000000004,105.97083333333335,0.9983879212047339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-01,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,112.83,1128.3,11,1,False,True,85.01,27.819999999999993,32.72556169862368,-2.1700000000000017,-21.700000000000017,True,1.3272556169862368,9.0,10.0,1,2022,False,False,False,True,Otono,9.0,14.0,14.0,12.0,12.0,11.0,10.0,11.714285714285714,-1.8869565217391318,98.87666666666667,1.1411185652159255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,112.95,1694.25,11,2,False,False,85.6,27.35000000000001,31.950934579439267,-2.049999999999997,-30.749999999999957,True,1.3195093457943927,10.0,11.0,2,2022,False,False,False,True,Otono,10.0,9.0,14.0,14.0,12.0,12.0,11.0,12.285714285714286,-1.7826086956521714,98.80666666666667,1.143141488428581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,114.98,1034.82,11,3,False,False,87.47,27.510000000000005,31.450783125643085,-0.01999999999999602,-0.1799999999999642,True,1.314507831256431,15.0,12.0,3,2022,False,False,False,False,Otono,15.0,10.0,9.0,14.0,14.0,12.0,12.0,11.857142857142858,-0.017391304347822628,100.41333333333334,1.1450670561678395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,114.49,1373.88,11,4,False,False,86.85,27.64,31.824985607369026,-0.5100000000000051,-6.120000000000061,True,1.3182498560736904,9.0,12.0,4,2022,False,False,False,False,Otono,9.0,15.0,10.0,9.0,14.0,14.0,12.0,11.857142857142858,-0.44347826086956965,100.24333333333333,1.1421208392910585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,112.65,2027.7,11,5,True,False,88.12,24.53,27.837040399455287,-2.3499999999999943,-42.2999999999999,True,1.278370403994553,12.0,14.0,5,2022,False,False,False,False,Otono,12.0,9.0,15.0,10.0,9.0,14.0,14.0,12.428571428571429,-2.04347826086956,99.30333333333334,1.1344030076197509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,117.88,1060.92,11,6,True,False,87.26,30.61999999999999,35.0905340362136,2.8799999999999955,25.91999999999996,True,1.350905340362136,18.0,14.0,6,2022,False,False,False,False,Otono,18.0,12.0,9.0,15.0,10.0,9.0,14.0,11.714285714285714,2.5043478260869523,101.21666666666665,1.16463033097316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,115.72,1041.48,11,0,False,False,85.98,29.739999999999995,34.58943940451267,0.7199999999999989,6.47999999999999,True,1.3458943940451267,9.0,9.0,7,2022,False,False,False,False,Otono,9.0,18.0,12.0,9.0,15.0,10.0,9.0,11.714285714285714,0.6260869565217381,98.87666666666667,1.1703468968074706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.59,1049.31,11,1,False,False,86.28,30.310000000000002,35.12980992118683,1.5900000000000034,14.31000000000003,True,1.3512980992118684,9.0,10.0,8,2022,False,False,False,False,Otono,9.0,9.0,18.0,12.0,9.0,15.0,10.0,11.571428571428571,1.382608695652177,99.65333333333335,1.1699558469360447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,9,116.68,1050.12,11,2,False,False,86.15,30.53,35.438189204875215,1.6800000000000068,15.120000000000061,True,1.3543818920487523,9.0,15.0,9,2022,False,False,False,False,Otono,9.0,9.0,9.0,18.0,12.0,9.0,15.0,10.714285714285714,1.4608695652173973,99.10000000000001,1.177396569122099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,11,117.99,1297.89,11,3,False,False,86.45,31.539999999999992,36.48351648351647,2.989999999999995,32.889999999999944,True,1.3648351648351646,9.0,9.0,10,2022,False,False,False,False,Otono,9.0,9.0,9.0,9.0,18.0,12.0,9.0,11.0,2.5999999999999956,99.74333333333334,1.18293620292083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.08,1483.04,11,4,False,False,85.08,29.0,34.085566525622944,-0.9200000000000017,-11.960000000000022,True,1.3408556652562293,11.0,12.0,11,2022,False,False,False,False,Otono,11.0,9.0,9.0,9.0,9.0,18.0,12.0,11.142857142857142,-0.8000000000000014,99.10666666666667,1.1510830082066459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
